Id_Semester,No_Pelajar,Sem_Pelajar,Jumlah_Kredit,Jumlah_Nilai,GPA,CGPA,Status
43,"333571246989",1,20,67.6000,3.3800,3.3800,"KB"
43,"333571246992",1,20,62.9000,3.1500,3.1500,"KB"
43,"333571247030",1,20,69.9000,3.5000,3.5000,"KB"
43,"333571247072",1,20,65.3000,3.2700,3.2700,"KB"
43,"333571247153",1,12,40.9000,3.4100,3.4100,"KB"
43,"333571247166",1,12,36.4000,3.0300,3.0300,"KB"
43,"333571247179",1,12,42.9000,3.5800,3.5800,"KB"
43,"333571247195",1,12,46.5000,3.8800,3.8800,"KB"
43,"333571247218",1,12,36.5000,3.0400,3.0400,"KB"
43,"333571247247",1,12,44.4000,3.7000,3.7000,"KB"
43,"333571247250",1,12,47.7000,3.9800,3.9800,"KB"
43,"333571247263",1,12,41.8000,3.4800,3.4800,"KB"
43,"333571247289",1,12,42.9000,3.5800,3.5800,"KB"
43,"333571247292",1,12,41.4000,3.4500,3.4500,"KB"
43,"333571247302",1,12,45.0000,3.7500,3.7500,"KB"
43,"333571247315",1,12,46.8000,3.9000,3.9000,"KB"
43,"333571247331",1,12,37.5000,3.1300,3.1300,"KB"
43,"333571247344",1,12,40.8000,3.4000,3.4000,"KB"
43,"333571247360",1,12,42.1000,3.5100,3.5100,"KB"
43,"333571247373",1,12,45.3000,3.7800,3.7800,"KB"
43,"333571247506",1,13,43.1000,3.3200,3.3200,"KB"
43,"333571247519",1,13,49.6000,3.8200,3.8200,"KB"
43,"333571247522",1,13,49.4000,3.8000,3.8000,"KB"
44,"333531249117",4,13,51.1000,3.9300,3.7600,"KB"
43,"333571247535",1,13,50.2000,3.8600,3.8600,"KB"
43,"333571247548",1,13,41.7000,3.2100,3.2100,"KB"
43,"333571247551",1,13,50.8000,3.9100,3.9100,"KB"
43,"333571247564",1,13,45.7000,3.5200,3.5200,"KB"
43,"333571247577",1,13,42.3000,3.2500,3.2500,"KB"
43,"333571247580",1,13,47.1000,3.6200,3.6200,"KB"
43,"333571247593",1,13,48.7000,3.7500,3.7500,"KB"
43,"333571247603",1,13,40.9000,3.1500,3.1500,"KB"
43,"333571247616",1,13,43.9000,3.3800,3.3800,"KB"
43,"333571247632",1,13,46.6000,3.5800,3.5800,"KB"
43,"333571247645",1,13,41.7000,3.2100,3.2100,"KB"
43,"333571247658",1,13,39.5000,3.0400,3.0400,"KB"
43,"333571247661",1,13,49.1000,3.7800,3.7800,"KB"
43,"333571247687",1,13,44.3000,3.4100,3.4100,"KB"
43,"333571247690",1,13,44.7000,3.4400,3.4400,"KB"
43,"333571247700",1,13,48.1000,3.7000,3.7000,"KB"
43,"333571247713",1,13,39.4000,3.0300,3.0300,"KB"
43,"333571247739",1,13,50.2000,3.8600,3.8600,"KB"
43,"333571247771",1,13,47.4000,3.6500,3.6500,"KB"
43,"333571247797",1,13,42.7000,3.2800,3.2800,"KB"
43,"333571247810",1,13,44.3000,3.4100,3.4100,"KB"
43,"333571247823",1,13,38.3000,2.9500,2.9500,"KB"
43,"333571247836",1,13,40.8000,3.1400,3.1400,"KB"
43,"333571247849",1,13,38.7000,2.9800,2.9800,"KB"
43,"333571247852",1,13,45.8000,3.5200,3.5200,"KB"
43,"333571247865",1,13,44.0000,3.3800,3.3800,"KB"
43,"333571247878",1,13,42.0000,3.2300,3.2300,"KB"
43,"333571247881",1,13,45.9000,3.5300,3.5300,"KB"
43,"333571247894",1,13,45.6000,3.5100,3.5100,"KB"
43,"333571247904",1,16,59.3000,3.7100,3.7100,"KB"
43,"333571247917",1,16,53.9000,3.3700,3.3700,"KB"
43,"333571247933",1,16,56.5000,3.5300,3.5300,"KB"
43,"333571247946",1,16,56.9000,3.5600,3.5600,"KB"
43,"333571247962",1,16,50.7000,3.1700,3.1700,"KB"
43,"333571247975",1,16,57.3000,3.5800,3.5800,"KB"
43,"333571247988",1,16,52.5000,3.2800,3.2800,"KB"
43,"333571248000",1,16,49.3000,3.0800,3.0800,"KB"
43,"333571248013",1,16,55.2000,3.4500,3.4500,"KB"
43,"333571248026",1,16,51.3000,3.2100,3.2100,"KB"
43,"333571248042",1,16,59.8000,3.7400,3.7400,"KB"
43,"333571248055",1,16,60.7000,3.7900,3.7900,"KB"
43,"333571248071",1,16,57.0000,3.5600,3.5600,"KB"
43,"333571248084",1,16,55.8000,3.4900,3.4900,"KB"
43,"333571248107",1,15,43.6000,2.9100,2.9100,"KB"
43,"333571248123",1,20,71.5000,3.5800,3.5800,"KB"
43,"333571248178",1,20,74.3000,3.7200,3.7200,"KB"
43,"333571248181",1,20,68.9000,3.4500,3.4500,"KB"
43,"333571248288",1,13,44.8000,3.4500,3.4500,"KB"
43,"333571248291",1,12,41.9000,3.4900,3.4900,"KB"
43,"333571248301",1,13,48.4000,3.7200,3.7200,"KB"
43,"333571248314",1,20,69.6000,3.4800,3.4800,"KB"
43,"333571248330",1,16,42.4000,2.6500,2.6500,"KB"
43,"333571248372",1,13,38.5000,2.9600,2.9600,"KB"
43,"333571248385",1,20,64.2000,3.2100,3.2100,"KB"
43,"333571248398",1,13,45.6000,3.5100,3.5100,"KB"
43,"333571248408",1,13,42.5000,3.2700,3.2700,"KB"
43,"333571248411",1,16,54.6000,3.4100,3.4100,"KB"
43,"333571248534",1,13,40.6000,3.1200,3.1200,"KB"
43,"333571248547",1,16,51.2000,3.2000,3.2000,"KB"
43,"333571248550",1,16,50.8000,3.1800,3.1800,"KB"
43,"333571248576",1,16,55.4000,3.4600,3.4600,"KB"
43,"333571248602",1,12,45.0000,3.7500,3.7500,"KB"
43,"333571248631",1,12,40.3000,3.3600,3.3600,"KB"
43,"333571248657",1,15,53.2000,3.5500,3.5500,"KB"
43,"333571248673",1,13,45.7000,3.5200,3.5200,"KB"
43,"333571248686",1,15,55.3000,3.6900,3.6900,"KB"
43,"333572148628",1,15,52.1000,3.4700,3.4700,"KB"
43,"333451244386",1,12,44.8000,3.7300,3.7300,"KB"
44,"333571240147",5,18,63.6000,3.5300,3.2400,"KB"
44,"333571248547",2,15,49.1000,3.2700,3.2400,"KB"
44,"333571248550",2,15,51.2000,3.4100,3.2900,"KB"
44,"333571248576",2,15,53.2000,3.5500,3.5000,"KB"
44,"333571248602",2,16,58.0000,3.6300,3.6800,"KB"
44,"333571248631",2,16,57.7000,3.6100,3.5000,"KB"
44,"333571248657",2,19,64.8000,3.4100,3.4700,"KB"
44,"333571248673",2,17,59.9000,3.5200,3.5200,"KB"
44,"333571248686",2,19,68.1000,3.5800,3.6300,"KB"
44,"333571248738",1,20,71.4000,3.5700,3.5700,"KB"
44,"333571248754",1,20,65.3000,3.2700,3.2700,"KB"
44,"333571248819",1,20,75.6000,3.7800,3.7800,"KB"
44,"333571248822",1,20,51.5000,2.5800,2.5800,"KB"
44,"333571248835",1,20,71.4000,3.5700,3.5700,"KB"
44,"333571248848",1,20,74.0000,3.7000,3.7000,"KB"
44,"333571248851",1,20,72.1000,3.6100,3.6100,"KB"
44,"333571248893",1,20,72.4000,3.6200,3.6200,"KB"
44,"333571248916",1,20,74.6000,3.7300,3.7300,"KB"
44,"333571248932",1,20,65.1000,3.2600,3.2600,"KB"
44,"333571249012",1,20,78.0000,3.9000,3.9000,"KB"
44,"333571249038",1,20,64.1000,3.2100,3.2100,"KB"
44,"333571249067",1,20,69.4000,3.4700,3.4700,"KB"
44,"333571249083",1,20,71.0000,3.5500,3.5500,"KB"
44,"333571249148",1,20,69.3000,3.4700,3.4700,"KB"
44,"333571249177",1,12,43.5000,3.6300,3.6300,"KB"
44,"333571249180",1,12,41.5000,3.4600,3.4600,"KB"
44,"333571249193",1,12,48.0000,4.0000,4.0000,"KB"
44,"333571249211",1,18,57.1000,3.1700,3.1700,"KB"
44,"333571249216",1,15,59.4000,3.9600,3.9600,"KB"
44,"333571249229",1,12,43.9000,3.6600,3.6600,"KB"
44,"333571249232",1,12,44.4000,3.7000,3.7000,"KB"
44,"333571249245",1,12,40.9000,3.4100,3.4100,"KB"
44,"333571249258",1,12,36.5000,3.0400,3.0400,"KB"
44,"333571249261",1,12,44.1000,3.6800,3.6800,"KB"
44,"333571249274",1,12,39.2000,3.2700,3.2700,"KB"
44,"333571249287",1,12,41.1000,3.4300,3.4300,"KB"
44,"333571249313",1,12,46.5000,3.8800,3.8800,"KB"
44,"333571249339",1,12,45.6000,3.8000,3.8000,"KB"
44,"333571249342",1,12,43.6000,3.6300,3.6300,"KB"
44,"333571249368",1,12,43.6000,3.6300,3.6300,"KB"
44,"333571249384",1,12,45.0000,3.7500,3.7500,"KB"
44,"333571249397",1,12,42.1000,3.5100,3.5100,"KB"
44,"333571249410",1,12,39.1000,3.2600,3.2600,"KB"
44,"333571249423",1,12,42.4000,3.5300,3.5300,"KB"
44,"333571249436",1,12,41.5000,3.4600,3.4600,"KB"
44,"333571249449",1,12,40.0000,3.3300,3.3300,"KB"
44,"333571249452",1,12,41.2000,3.4300,3.4300,"KB"
44,"333571249465",1,12,44.5000,3.7100,3.7100,"KB"
44,"333571249478",1,12,45.0000,3.7500,3.7500,"KB"
44,"333571249481",1,12,45.9000,3.8300,3.8300,"KB"
44,"333571249494",1,12,37.6000,3.1300,3.1300,"KB"
44,"333571249504",1,12,40.6000,3.3800,3.3800,"KB"
44,"333571249517",1,12,39.5000,3.2900,3.2900,"KB"
44,"333571249520",1,12,41.7000,3.4800,3.4800,"KB"
44,"333571249533",1,12,45.9000,3.8300,3.8300,"KB"
44,"333571249546",1,12,36.5000,3.0400,3.0400,"KB"
44,"333571249559",1,12,45.7000,3.8100,3.8100,"KB"
44,"333571249562",1,12,43.6000,3.6300,3.6300,"KB"
44,"333571249575",1,12,39.5000,3.2900,3.2900,"KB"
44,"333571249588",1,12,40.3000,3.3600,3.3600,"KB"
44,"333571249591",1,18,56.4000,3.1300,3.1300,"KB"
44,"333571249601",1,18,62.1000,3.4500,3.4500,"KB"
44,"333571249614",1,18,66.8000,3.7100,3.7100,"KB"
44,"333571249627",1,18,71.4000,3.9700,3.9700,"KB"
44,"333571249630",1,18,63.2000,3.5100,3.5100,"KB"
44,"333571249643",1,18,61.3000,3.4100,3.4100,"KB"
44,"333571249656",1,18,52.9000,2.9400,2.9400,"KB"
44,"333571249669",1,18,59.9000,3.3300,3.3300,"KB"
44,"333571249672",1,18,67.8000,3.7700,3.7700,"KB"
44,"333571249782",1,18,57.8000,3.2100,3.2100,"KB"
44,"333571249698",1,18,60.9000,3.3800,3.3800,"KB"
44,"333571249708",1,18,65.2000,3.6200,3.6200,"KB"
44,"333571249724",1,18,58.6000,3.2600,3.2600,"KB"
44,"333571249740",1,18,61.5000,3.4200,3.4200,"KB"
44,"333571249766",1,18,63.2000,3.5100,3.5100,"KB"
44,"333571249779",1,18,62.2000,3.4600,3.4600,"KB"
44,"333571249737",1,18,52.9000,2.9400,2.9400,"KB"
44,"333571249805",1,13,44.6000,3.4300,3.4300,"KB"
44,"333571249818",1,13,50.2000,3.8600,3.8600,"KB"
44,"333571249834",1,13,52.0000,4.0000,4.0000,"KB"
44,"333571249892",1,13,50.2000,3.8600,3.8600,"KB"
44,"333571249902",1,13,50.2000,3.8600,3.8600,"KB"
44,"333571249915",1,13,45.8000,3.5200,3.5200,"KB"
44,"333571249928",1,13,48.2000,3.7100,3.7100,"KB"
44,"333571249931",1,13,51.4000,3.9500,3.9500,"KB"
44,"333571249944",1,13,51.4000,3.9500,3.9500,"KB"
44,"333571249957",1,13,50.8000,3.9100,3.9100,"KB"
44,"333571249960",1,13,48.2000,3.7100,3.7100,"KB"
44,"333571249986",1,13,45.2000,3.4800,3.4800,"KB"
44,"333571249999",1,13,48.8000,3.7500,3.7500,"KB"
44,"333571250001",1,13,52.0000,4.0000,4.0000,"KB"
44,"333571250014",1,13,50.2000,3.8600,3.8600,"KB"
44,"333571250030",1,16,55.2000,3.4500,3.4500,"KB"
44,"333571250043",1,16,57.7000,3.6100,3.6100,"KB"
44,"333571250069",1,16,56.5000,3.5300,3.5300,"KB"
44,"333571250072",1,16,54.6000,3.4100,3.4100,"KB"
44,"333571250085",1,16,57.0000,3.5600,3.5600,"KB"
44,"333571250098",1,16,56.7000,3.5400,3.5400,"KB"
44,"333571250108",1,16,55.6000,3.4800,3.4800,"KB"
44,"333571250111",1,16,56.7000,3.5400,3.5400,"KB"
44,"333571250137",1,16,57.9000,3.6200,3.6200,"KB"
44,"333571250140",1,16,58.5000,3.6600,3.6600,"KB"
44,"333571250153",1,16,54.4000,3.4000,3.4000,"KB"
44,"333571250166",1,16,48.7000,3.0400,3.0400,"KB"
44,"333571250179",1,16,53.0000,3.3100,3.3100,"KB"
44,"333571250182",1,16,51.4000,3.2100,3.2100,"KB"
44,"333571250218",1,16,52.9000,3.3100,3.3100,"KB"
44,"333571250221",1,16,53.5000,3.3400,3.3400,"KB"
44,"333571250234",1,16,58.9000,3.6800,3.6800,"KB"
44,"333571250250",1,16,57.3000,3.5800,3.5800,"KB"
44,"333571250263",1,16,54.4000,3.4000,3.4000,"KB"
44,"333571250276",1,16,49.3000,3.0800,3.0800,"KB"
44,"333571250289",1,16,53.2000,3.3300,3.3300,"KB"
44,"333571250292",1,16,57.9000,3.6200,3.6200,"KB"
44,"333571250302",1,16,55.8000,3.4900,3.4900,"KB"
44,"333571250315",1,16,59.5000,3.7200,3.7200,"KB"
44,"333571250328",1,16,57.9000,3.6200,3.6200,"KB"
44,"333571250331",1,16,56.7000,3.5400,3.5400,"KB"
44,"333571250124",1,16,55.3000,3.4600,3.4600,"KB"
44,"333571250360",1,16,60.7000,3.7900,3.7900,"KB"
44,"333571250399",1,16,55.8000,3.4900,3.4900,"KB"
44,"333571250412",1,16,51.7000,3.2300,3.2300,"KB"
44,"333571250425",1,16,57.0000,3.5600,3.5600,"KB"
44,"333571250470",1,16,54.5000,3.4100,3.4100,"KB"
44,"333571250483",1,15,55.7000,3.7100,3.7100,"KB"
44,"333571250496",1,15,51.5000,3.4300,3.4300,"KB"
44,"333571250519",1,15,59.4000,3.9600,3.9600,"KB"
44,"333571250522",1,15,53.3000,3.5500,3.5500,"KB"
44,"333571250535",1,15,56.7000,3.7800,3.7800,"KB"
44,"333571250548",1,15,39.4000,2.6300,2.6300,"KB"
44,"333571250551",1,15,55.4000,3.6900,3.6900,"KB"
44,"333571250564",1,15,52.0000,3.4700,3.4700,"KB"
44,"333571250577",1,15,56.6000,3.7700,3.7700,"KB"
44,"333571250580",1,15,60.0000,4.0000,4.0000,"KB"
44,"333571250632",1,15,55.9000,3.7300,3.7300,"KB"
44,"333571250726",1,15,57.4000,3.8300,3.8300,"KB"
44,"333571250739",1,15,60.0000,4.0000,4.0000,"KB"
44,"333571250755",1,15,55.7000,3.7100,3.7100,"KB"
44,"333571250771",1,15,50.3000,3.3500,3.3500,"KB"
44,"333571250823",1,15,44.3000,2.9500,2.9500,"KB"
44,"333571250836",1,15,58.0000,3.8700,3.8700,"KB"
44,"333571250852",1,15,59.4000,3.9600,3.9600,"KB"
44,"333571250865",1,15,59.4000,3.9600,3.9600,"KB"
44,"333571250878",1,15,51.5000,3.4300,3.4300,"KB"
44,"333571250881",1,15,57.1000,3.8100,3.8100,"KB"
44,"333571250894",1,15,60.0000,4.0000,4.0000,"KB"
44,"333571250946",1,15,59.4000,3.9600,3.9600,"KB"
44,"333571250962",1,15,54.1000,3.6100,3.6100,"KB"
44,"333571251039",1,15,55.9000,3.7300,3.7300,"KB"
44,"333571251068",1,20,73.3000,3.6700,3.6700,"KB"
44,"333571251071",1,20,68.8000,3.4400,3.4400,"KB"
44,"333571251084",1,20,69.6000,3.4800,3.4800,"KB"
44,"333571251107",1,12,41.4000,3.4500,3.4500,"KB"
44,"333571251123",1,12,44.1000,3.6800,3.6800,"KB"
44,"333571251149",1,12,39.5000,3.2900,3.2900,"KB"
44,"333571251152",1,13,45.6000,3.5100,3.5100,"KB"
44,"333571251165",1,13,49.0000,3.7700,3.7700,"KB"
44,"333571251178",1,16,55.3000,3.4600,3.4600,"KB"
44,"333571251181",1,16,51.7000,3.2300,3.2300,"KB"
44,"333571251204",1,15,56.6000,3.7700,3.7700,"KB"
44,"333571251233",1,15,55.3000,3.6900,3.6900,"KB"
46,"333571244457",5,0,0.0000,0.0000,2.8500,"KBG"
44,"333571251262",1,20,73.4000,3.6700,3.6700,"KB"
44,"333571251288",1,20,74.8000,3.7400,3.7400,"KB"
44,"333571251291",1,16,48.1000,3.0100,3.0100,"KB"
44,"333571251301",1,12,39.2000,3.2700,3.2700,"KB"
44,"333571251314",1,20,74.8000,3.7400,3.7400,"KB"
44,"333571251327",1,20,69.0000,3.4500,3.4500,"KB"
44,"333571251343",1,16,50.9000,3.1800,3.1800,"KB"
44,"333571251356",1,13,46.8000,3.6000,3.6000,"KB"
44,"333571251369",1,12,40.8000,3.4000,3.4000,"KB"
44,"333571251372",1,20,70.4000,3.5200,3.5200,"KB"
44,"333571251398",1,20,74.8000,3.7400,3.7400,"KB"
44,"333571251408",1,20,74.4000,3.7200,3.7200,"KB"
44,"333571251411",1,20,75.6000,3.7800,3.7800,"KB"
44,"333571251424",1,13,42.6000,3.2800,3.2800,"KB"
44,"333571251437",1,13,45.6000,3.5100,3.5100,"KB"
44,"333571251453",1,13,47.4000,3.6500,3.6500,"KB"
44,"333571251466",1,13,48.2000,3.7100,3.7100,"KB"
44,"333571251479",1,20,64.5000,3.2300,3.2300,"KB"
44,"333571251482",1,16,53.8000,3.3600,3.3600,"KB"
44,"333571251495",1,12,40.5000,3.3800,3.3800,"KB"
44,"333571251505",1,16,53.9000,3.3700,3.3700,"KB"
44,"333571251518",1,15,53.8000,3.5900,3.5900,"KB"
44,"333571251521",1,20,74.2000,3.7100,3.7100,"KB"
44,"333571251534",1,16,56.7000,3.5400,3.5400,"KB"
44,"333572148628",2,19,66.3000,3.4900,3.4800,"KB"
44,"333571249685",1,18,60.7000,3.3700,3.3700,"KB"
44,"333571249795",1,18,61.4000,3.4100,3.4100,"KB"
44,"333571251440",1,15,58.0000,3.8700,3.8700,"KB"
44,"333571242802",4,16,56.0000,3.5000,3.3000,"KB"
44,"333571242815",4,16,51.6000,3.2300,3.4100,"KB"
44,"333571242828",4,16,56.0000,3.5000,3.5100,"KB"
44,"333571242844",4,16,60.0000,3.7500,3.7000,"KB"
44,"333571242886",4,16,58.2000,3.6400,3.5400,"KB"
44,"333571242899",4,16,58.8000,3.6800,3.7000,"KB"
44,"333571242912",4,16,55.6000,3.4800,3.4500,"KB"
44,"333571242925",4,16,57.4000,3.5900,3.6100,"KB"
44,"333571242938",4,16,57.2000,3.5800,3.4800,"KB"
44,"333571242941",4,16,56.0000,3.5000,3.3500,"KB"
44,"333571242954",4,16,58.2000,3.6400,3.6000,"KB"
44,"333571242967",4,16,58.8000,3.6800,3.5800,"KB"
44,"333571242983",4,16,56.0000,3.5000,3.4200,"KB"
44,"333571242996",4,16,54.4000,3.4000,3.4900,"KB"
44,"333571243005",4,16,60.2000,3.7600,3.5800,"KB"
44,"333571243018",4,16,57.2000,3.5800,3.4300,"KB"
44,"333571243092",4,14,51.9000,3.7100,3.4300,"KB"
44,"333571243115",4,14,49.1000,3.5100,3.6200,"KB"
44,"333571243128",4,14,52.7000,3.7600,3.6900,"KB"
44,"333571243131",4,14,54.2000,3.8700,3.7600,"KB"
44,"333571243144",4,14,51.2000,3.6600,3.4100,"KB"
44,"333571243157",4,14,51.0000,3.6400,3.4600,"KB"
44,"333571243160",4,14,48.6000,3.4700,3.1000,"KB"
44,"333571243173",4,14,52.0000,3.7100,3.3800,"KB"
44,"333571243186",4,14,52.4000,3.7400,3.5800,"KB"
44,"333571243199",4,14,50.3000,3.5900,3.2100,"KB"
44,"333571243225",4,14,53.9000,3.8500,3.6900,"KB"
44,"333571243254",4,14,55.4000,3.9600,3.7600,"KB"
44,"333571243267",4,16,59.6000,3.7300,3.6400,"KB"
44,"333571243270",4,16,53.8000,3.3600,3.3500,"KB"
44,"333571243283",4,16,58.0000,3.6300,3.5800,"KB"
44,"333571243296",4,16,53.4000,3.3400,3.4500,"KB"
44,"333571243319",4,13,48.1000,3.7000,3.4700,"KB"
44,"333571243322",4,13,44.1000,3.3900,3.2400,"KB"
44,"333571243348",4,13,50.5000,3.8800,3.7900,"KB"
44,"333571243429",4,16,59.0000,3.6900,3.6100,"KB"
44,"333571243432",4,16,56.0000,3.5000,3.3800,"KB"
44,"333571243445",4,14,53.3000,3.8100,3.6900,"KB"
44,"333571243513",4,16,59.2000,3.7000,3.5300,"KB"
44,"333571243542",4,16,56.6000,3.5400,3.3600,"KB"
44,"333571243597",4,14,53.3000,3.8100,3.6200,"KB"
44,"333571243607",4,16,55.6000,3.4800,3.5000,"KB"
44,"333571243610",4,13,47.4000,3.6500,3.4500,"KB"
44,"333571243665",4,16,58.8000,3.6800,3.5600,"KB"
44,"333571243681",4,14,52.7000,3.7600,3.5100,"KB"
44,"333571243694",4,14,53.9000,3.8500,3.5600,"KB"
44,"333571243704",4,16,56.2000,3.5100,3.6100,"KB"
44,"333571243720",4,16,56.4000,3.5300,3.6500,"KB"
44,"333571243762",4,16,57.8000,3.6100,3.6600,"KB"
44,"333571243775",4,13,50.5000,3.8800,3.7900,"KB"
44,"333571243801",4,16,54.8000,3.4300,3.4800,"KB"
44,"333571243814",4,14,52.7000,3.7600,3.6000,"KB"
44,"333571243827",4,14,52.4000,3.7400,3.5300,"KB"
44,"333571243830",4,16,53.2000,3.3300,3.3300,"KB"
44,"333571243843",4,16,55.2000,3.4500,3.5200,"KB"
44,"333571243856",4,16,60.2000,3.7600,3.7500,"KB"
44,"333571243869",4,13,49.0000,3.7700,3.4700,"KB"
44,"333571243982",4,14,52.7000,3.7600,3.6100,"KB"
44,"333571243995",4,14,53.3000,3.8100,3.5200,"KB"
44,"333571244017",4,16,59.8000,3.7400,3.6300,"KB"
44,"333571244020",4,16,57.4000,3.5900,3.6600,"KB"
44,"333571244033",4,16,58.0000,3.6300,3.7000,"KB"
44,"333571244130",4,16,57.8000,3.6100,3.5400,"KB"
44,"333571244143",4,16,60.2000,3.7600,3.7500,"KB"
44,"333571244185",4,14,52.7000,3.7600,3.5000,"KB"
44,"333571244198",4,16,55.6000,3.4800,3.4800,"KB"
44,"333571244208",4,16,56.8000,3.5500,3.5300,"KB"
44,"333571244211",4,16,59.2000,3.7000,3.7500,"KB"
44,"333571244224",4,16,57.4000,3.5900,3.5900,"KB"
44,"333571244237",4,16,56.2000,3.5100,3.5600,"KB"
44,"333571244266",4,18,63.1000,3.5100,2.7600,"KB"
44,"333571244276",2,16,56.2000,3.5100,3.4400,"KB"
44,"333571244282",4,13,49.9000,3.8400,3.5800,"KB"
44,"333571244457",3,12,38.6000,3.2200,2.9200,"KB"
44,"333571244525",3,19,69.1000,3.6400,3.5300,"KB"
44,"333571244541",3,19,67.5000,3.5500,3.5400,"KB"
44,"333571244554",3,19,66.7000,3.5100,3.5100,"KB"
44,"333571244567",3,19,72.4000,3.8100,3.7600,"KB"
44,"333571244570",3,19,61.0000,3.2100,3.2900,"KB"
44,"333571244583",3,19,61.3000,3.2300,3.4000,"KB"
44,"333571244596",3,19,64.0000,3.3700,3.4400,"KB"
44,"333571244606",3,19,65.5000,3.4500,3.3900,"KB"
44,"333571244619",3,19,63.4000,3.3400,3.3700,"KB"
44,"333571244622",3,19,65.5000,3.4500,3.3900,"KB"
44,"333571244635",3,19,70.8000,3.7300,3.6200,"KB"
44,"333571244648",3,19,70.3000,3.7000,3.7300,"KB"
44,"333571244651",3,19,71.2000,3.7500,3.6700,"KB"
44,"333571244664",3,19,70.0000,3.6800,3.6700,"KB"
44,"333571244729",3,16,60.1000,3.7600,3.8500,"KB"
44,"333571244732",3,16,47.7000,2.9800,3.0300,"KB"
44,"333571244758",3,16,54.7000,3.4200,3.6100,"KB"
44,"333571244761",3,16,53.7000,3.3600,3.5700,"KB"
44,"333571244787",3,16,50.4000,3.1500,3.1200,"KB"
44,"333571244790",3,16,50.7000,3.1700,3.2700,"KB"
44,"333571244800",3,16,52.5000,3.2800,3.5000,"KB"
44,"333571244813",3,16,54.9000,3.4300,3.5500,"KB"
44,"333571244826",3,16,46.7000,2.9200,3.2800,"KB"
44,"333571244839",3,16,55.8000,3.4900,3.5600,"KB"
44,"333571244842",3,16,60.5000,3.7800,3.7000,"KB"
44,"333571244855",3,16,46.7000,2.9200,3.1300,"KB"
44,"333571244868",3,19,72.1000,3.7900,3.7100,"KB"
44,"333571244871",3,19,61.6000,3.2400,3.1700,"KB"
44,"333571244897",3,19,67.0000,3.5300,3.6400,"KB"
44,"333571244907",3,19,63.6000,3.3500,3.3200,"KB"
44,"333571244910",3,19,72.1000,3.7900,3.7700,"KB"
44,"333571244923",3,19,68.8000,3.6200,3.6000,"KB"
44,"333571244949",3,19,65.0000,3.4200,3.4300,"KB"
44,"333571244952",3,19,65.5000,3.4500,3.5600,"KB"
44,"333571244965",3,19,63.4000,3.3400,3.3200,"KB"
44,"333571244981",3,19,68.6000,3.6100,3.6700,"KB"
44,"333571244994",2,19,69.5000,3.6600,3.6900,"KB"
44,"333571245003",3,20,75.5000,3.7800,3.7700,"KB"
44,"333571245029",3,20,76.7000,3.8400,3.7600,"KB"
44,"333571245032",3,20,70.9000,3.5500,3.4900,"KB"
44,"333571245058",3,20,70.6000,3.5300,3.6100,"KB"
44,"333571245061",3,20,74.1000,3.7100,3.5600,"KB"
44,"333571245074",3,20,62.3000,3.1200,3.2100,"KB"
44,"333571245090",3,20,75.7000,3.7900,3.6100,"KB"
44,"333571245155",3,20,77.1000,3.8600,3.7900,"KB"
44,"333571245168",3,20,69.7000,3.4900,3.4900,"KB"
44,"333571245171",3,20,76.1000,3.8100,3.8700,"KB"
44,"333571245197",3,20,76.7000,3.8400,3.8000,"KB"
44,"333571245207",3,20,71.1000,3.5600,3.7700,"KB"
44,"333571245210",3,20,73.9000,3.7000,3.7500,"KB"
44,"333571245236",3,12,31.4000,2.6200,2.7200,"KB"
44,"333571245294",3,19,72.7000,3.8300,3.7900,"KB"
44,"333571245304",3,19,72.5000,3.8200,3.7500,"KB"
44,"333571245333",3,20,67.7000,3.3900,3.4900,"KB"
44,"333571245359",3,20,63.2000,3.1600,3.1300,"KB"
44,"333571245362",2,19,68.2000,3.5900,3.4600,"KB"
44,"333571245372",2,16,56.7000,3.5400,3.6600,"KB"
44,"333571245401",3,16,53.0000,3.3100,3.3300,"KB"
44,"333571245595",3,19,70.3000,3.7000,3.7500,"KB"
44,"333571245618",3,19,70.9000,3.7300,3.7100,"KB"
44,"333571245634",3,16,55.3000,3.4600,3.4900,"KB"
44,"333571245650",3,16,48.4000,3.0300,3.1500,"KB"
44,"333571245663",3,16,51.6000,3.2300,3.4300,"KB"
44,"333571245702",3,16,63.1000,3.9400,3.8800,"KB"
44,"333571245731",3,20,67.7000,3.3900,3.2200,"KB"
44,"333571245786",3,20,63.3000,3.1700,3.1700,"KB"
44,"333571245838",3,20,73.1000,3.6600,3.6900,"KB"
44,"333571245883",3,19,62.5000,3.2900,3.3200,"KB"
44,"333571245896",3,19,67.9000,3.5700,3.5800,"KB"
44,"333571245906",3,19,71.9000,3.7800,3.8300,"KB"
44,"333571245919",3,19,69.4000,3.6500,3.7100,"KB"
44,"333571245922",3,19,70.4000,3.7100,3.6800,"KB"
44,"333571245935",3,19,68.2000,3.5900,3.6200,"KB"
44,"333571245948",2,19,72.7000,3.8300,3.4300,"KB"
44,"333571245980",3,19,68.2000,3.5900,3.6800,"KB"
44,"333571245993",3,20,69.0000,3.4500,3.4800,"KB"
44,"333571246002",3,20,72.1000,3.6100,3.5200,"KB"
44,"333571246015",3,20,70.3000,3.5200,3.3000,"KB"
44,"333571246028",3,20,73.3000,3.6700,3.5900,"KB"
