Id_Semester,No_Pelajar,Sem_Pelajar,Jumlah_Kredit,Jumlah_Nilai,GPA,CGPA,Status
41,"333571239747",2,16,55.7000,3.4800,3.3300,"KB"
41,"333571239750",2,16,57.4000,3.5900,3.4600,"KB"
41,"333571239763",2,16,53.8000,3.3600,3.2700,"KB"
41,"333571239802",2,16,58.0000,3.6300,3.6000,"KB"
41,"333571239815",2,16,54.5000,3.4100,3.1700,"KB"
41,"333571239831",2,16,58.6000,3.6600,3.6500,"KB"
41,"333571239857",2,16,59.0000,3.6900,3.7100,"KB"
41,"333571239860",2,16,57.7000,3.6100,3.5900,"KB"
41,"333571239873",2,16,56.7000,3.5400,3.3000,"KB"
41,"333571240095",2,17,62.2000,3.6600,3.6800,"KB"
41,"333571240105",2,17,61.1000,3.5900,3.5900,"KB"
41,"333571240118",2,17,53.8000,3.1600,3.2000,"KB"
41,"333571240121",2,17,52.0000,3.0600,3.1300,"KB"
41,"333571240134",2,17,55.4000,3.2600,3.2500,"KB"
41,"333571240147",2,17,52.4000,3.0800,3.0700,"KB"
41,"333571240150",2,17,62.2000,3.6600,3.6700,"KB"
41,"333571240163",2,17,54.1000,3.1800,3.1600,"KB"
41,"333571240189",2,17,60.5000,3.5600,3.5100,"KB"
41,"333571240192",2,17,52.9000,3.1100,3.1800,"KB"
41,"333571240215",2,17,65.7000,3.8600,3.6900,"KB"
41,"333571240228",2,17,64.3000,3.7800,3.7600,"KB"
41,"333571240231",2,17,61.6000,3.6200,3.5900,"KB"
41,"333571240244",2,17,59.1000,3.4800,3.2600,"KB"
41,"333571240257",2,17,58.7000,3.4500,3.3200,"KB"
41,"333571240260",2,17,63.0000,3.7100,3.5600,"KB"
41,"333571240273",2,17,52.1000,3.0600,3.0100,"KB"
41,"333571240286",2,19,62.3000,3.2800,3.1600,"KB"
41,"333571240406",2,19,59.7000,3.1400,3.1300,"KB"
41,"333571240419",2,19,71.0000,3.7400,3.5600,"KB"
41,"333571240422",2,19,66.2000,3.4800,3.5400,"KB"
41,"333571240464",2,16,54.9000,3.4300,3.2900,"KB"
41,"333571240477",2,17,65.4000,3.8500,3.8600,"KB"
41,"333571240574",2,19,72.4000,3.8100,3.7900,"KB"
41,"333571240903",2,16,55.9000,3.4900,3.4300,"KB"
41,"333571241175",2,16,57.7000,3.6100,3.5900,"KB"
41,"333571241191",2,17,65.1000,3.8300,3.8500,"KB"
41,"333571241230",2,17,65.4000,3.8500,3.8700,"KB"
41,"333571241298",2,17,59.5000,3.5000,3.3700,"KB"
41,"333571241308",2,17,50.1000,2.9500,3.0400,"KB"
41,"333571241311",2,19,64.3000,3.3800,3.3600,"KB"
41,"333571241366",2,16,53.2000,3.3300,3.2200,"KB"
41,"333571241379",2,17,49.8000,2.9300,3.0600,"KB"
41,"333571241382",2,17,62.0000,3.6500,3.5500,"KB"
41,"333571241395",2,17,62.6000,3.6800,3.7100,"KB"
41,"333571241405",2,17,58.1000,3.4200,3.3800,"KB"
41,"333571241418",2,17,58.6000,3.4500,3.4300,"KB"
41,"333571241421",2,17,60.7000,3.5700,3.4800,"KB"
41,"333571241476",2,17,49.4000,2.9100,2.9200,"KB"
41,"333571241489",2,17,56.2000,3.3100,3.2500,"KB"
41,"333571241492",2,17,59.1000,3.4800,3.4000,"KB"
41,"333571241502",2,17,55.1000,3.2400,3.2100,"KB"
41,"333571241515",2,16,54.6000,3.4100,3.4000,"KB"
41,"333571241528",2,16,58.0000,3.6300,3.6100,"KB"
41,"333571241531",2,16,57.6000,3.6000,3.5300,"KB"
41,"333571241557",2,17,51.5000,3.0300,3.0300,"KB"
41,"333571241560",2,19,66.3000,3.4900,3.3700,"KB"
41,"333571241612",2,19,70.6000,3.7200,3.7000,"KB"
41,"333571241638",2,16,58.0000,3.6300,3.6300,"KB"
41,"333571241641",2,17,63.4000,3.7300,3.6400,"KB"
41,"333571241654",2,17,63.3000,3.7200,3.5400,"KB"
41,"333571241667",2,17,65.4000,3.8500,3.8700,"KB"
41,"333571241670",2,17,64.8000,3.8100,3.7900,"KB"
41,"333571241706",2,17,52.1000,3.0600,3.0800,"KB"
41,"333571241751",2,16,56.4000,3.5300,3.4000,"KB"
41,"333571241861",2,17,65.4000,3.8500,3.7600,"KB"
41,"333571242802",1,12,38.4000,3.2000,3.2000,"KB"
41,"333571242815",1,12,41.0000,3.4200,3.4200,"KB"
41,"333571242828",1,12,41.3000,3.4400,3.4400,"KB"
41,"333571242844",1,12,43.1000,3.5900,3.5900,"KB"
41,"333571242886",1,12,39.7000,3.3100,3.3100,"KB"
41,"333571242899",1,12,45.0000,3.7500,3.7500,"KB"
41,"333571242912",1,12,43.4000,3.6200,3.6200,"KB"
41,"333571242925",1,12,44.3000,3.6900,3.6900,"KB"
41,"333571242938",1,12,40.9000,3.4100,3.4100,"KB"
41,"333571242941",1,12,39.5000,3.2900,3.2900,"KB"
41,"333571242954",1,12,44.3000,3.6900,3.6900,"KB"
41,"333571242967",1,12,42.9000,3.5800,3.5800,"KB"
41,"333571242983",1,12,41.8000,3.4800,3.4800,"KB"
41,"333571242996",1,12,43.2000,3.6000,3.6000,"KB"
44,"333451244386",2,16,56.5000,3.5300,3.6200,"KB"
41,"333571243005",1,12,39.1000,3.2600,3.2600,"KB"
41,"333571243018",1,12,38.3000,3.1900,3.1900,"KB"
41,"333571243092",1,13,41.5000,3.1900,3.1900,"KB"
41,"333571243115",1,13,46.5000,3.5800,3.5800,"KB"
41,"333571243128",1,13,48.0000,3.6900,3.6900,"KB"
41,"333571243131",1,13,51.4000,3.9500,3.9500,"KB"
41,"333571243144",1,13,43.8000,3.3700,3.3700,"KB"
41,"333571243157",1,13,44.5000,3.4200,3.4200,"KB"
41,"333571243160",1,13,39.2000,3.0200,3.0200,"KB"
41,"333571243173",1,13,41.8000,3.2200,3.2200,"KB"
41,"333571243186",1,13,46.3000,3.5600,3.5600,"KB"
41,"333571243199",1,13,40.7000,3.1300,3.1300,"KB"
41,"333571243225",1,13,46.6000,3.5800,3.5800,"KB"
41,"333571243254",1,13,48.8000,3.7500,3.7500,"KB"
41,"333571243267",1,16,55.6000,3.4800,3.4800,"KB"
41,"333571243270",1,16,48.9000,3.0600,3.0600,"KB"
41,"333571243283",1,16,55.2000,3.4500,3.4500,"KB"
41,"333571243296",1,16,50.6000,3.1600,3.1600,"KB"
41,"333571243319",1,15,50.1000,3.3400,3.3400,"KB"
41,"333571243322",1,15,47.3000,3.1500,3.1500,"KB"
41,"333571243348",1,15,57.1000,3.8100,3.8100,"KB"
41,"333571243429",1,12,43.2000,3.6000,3.6000,"KB"
41,"333571243432",1,12,36.7000,3.0600,3.0600,"KB"
41,"333571243445",1,13,48.0000,3.6900,3.6900,"KB"
41,"333571243513",1,16,53.9000,3.3700,3.3700,"KB"
41,"333571243542",1,12,40.6000,3.3800,3.3800,"KB"
41,"333571243597",1,13,46.6000,3.5800,3.5800,"KB"
41,"333571243607",1,16,53.6000,3.3500,3.3500,"KB"
41,"333571243610",1,15,50.7000,3.3800,3.3800,"KB"
41,"333571243665",1,12,42.9000,3.5800,3.5800,"KB"
41,"333571243681",1,13,45.8000,3.5200,3.5200,"KB"
41,"333571243694",1,13,45.6000,3.5100,3.5100,"KB"
41,"333571243704",1,16,55.1000,3.4400,3.4400,"KB"
41,"333571243720",1,16,55.2000,3.4500,3.4500,"KB"
41,"333571243762",1,16,55.7000,3.4800,3.4800,"KB"
41,"333571243775",1,15,57.4000,3.8300,3.8300,"KB"
41,"333571243801",1,12,44.3000,3.6900,3.6900,"KB"
41,"333571243814",1,13,48.9000,3.7600,3.7600,"KB"
41,"333571243827",1,13,44.1000,3.3900,3.3900,"KB"
41,"333571243830",1,16,51.8000,3.2400,3.2400,"KB"
41,"333571243843",1,16,53.7000,3.3600,3.3600,"KB"
41,"333571243856",1,16,55.8000,3.4900,3.4900,"KB"
41,"333571243869",1,15,53.3000,3.5500,3.5500,"KB"
41,"333571243982",1,13,44.4000,3.4200,3.4200,"KB"
41,"333571243995",1,13,44.4000,3.4200,3.4200,"KB"
41,"333571244017",1,16,55.1000,3.4400,3.4400,"KB"
41,"333571244020",1,16,55.5000,3.4700,3.4700,"KB"
41,"333571244033",1,16,55.7000,3.4800,3.4800,"KB"
41,"333571244130",1,16,54.3000,3.3900,3.3900,"KB"
41,"333571244143",1,16,57.7000,3.6100,3.6100,"KB"
41,"333571244185",1,13,45.2000,3.4800,3.4800,"KB"
41,"333571244198",1,16,53.6000,3.3500,3.3500,"KB"
41,"333571244208",1,12,41.9000,3.4900,3.4900,"KB"
41,"333571244211",1,16,55.7000,3.4800,3.4800,"KB"
41,"333571244224",1,16,53.9000,3.3700,3.3700,"KB"
41,"333571244237",1,16,53.0000,3.3100,3.3100,"KB"
41,"333571244266",1,15,34.7000,2.3100,2.3100,"KB"
41,"333571244282",1,15,54.9000,3.6600,3.6600,"KB"
42,"333531249117",2,19,70.1000,3.6900,3.7900,"KB"
42,"333571239459-T",3,19,57.9000,3.0500,3.0300,"KB"
42,"333571237707",4,13,43.2000,3.3200,3.6100,"KB"
42,"333571239284-T",3,19,70.9000,3.7300,3.7600,"KB"
42,"333571239297-T",3,19,66.1000,3.4800,3.3400,"KB"
42,"333571239307-T",3,19,72.1000,3.7900,3.6800,"KB"
42,"333571239310-T",3,19,68.2000,3.5900,3.5400,"KB"
42,"333571239336-T",3,19,56.6000,2.9800,3.0300,"KB"
42,"333571239349-T",3,19,63.9000,3.3600,3.3800,"KB"
42,"333571239352-T",3,19,62.8000,3.3100,3.2400,"KB"
42,"333571239365-T",3,19,72.1000,3.7900,3.7400,"KB"
42,"333571239378-T",3,19,62.8000,3.3100,3.1800,"KB"
42,"333571239381-T",3,19,61.5000,3.2400,3.2300,"KB"
42,"333571239394-T",3,19,58.3000,3.0700,3.1100,"KB"
42,"333571239417-T",3,19,63.9000,3.3600,3.4500,"KB"
42,"333571239446-T",3,19,62.9000,3.3100,3.3100,"KB"
42,"333571239747",3,19,67.2000,3.5400,3.4100,"KB"
42,"333571239750",3,19,62.4000,3.2800,3.3900,"KB"
42,"333571239763",3,19,65.8000,3.4600,3.3500,"KB"
42,"333571239802",3,19,69.0000,3.6300,3.6100,"KB"
42,"333571239815",3,19,64.2000,3.3800,3.2600,"KB"
42,"333571239831",3,19,69.7000,3.6700,3.6600,"KB"
42,"333571239857",3,19,70.8000,3.7300,3.7200,"KB"
42,"333571239860",3,19,68.1000,3.5800,3.5900,"KB"
42,"333571239873",3,19,65.1000,3.4300,3.3500,"KB"
42,"333571240095",3,16,58.9000,3.6800,3.6800,"KB"
42,"333571240105",3,16,58.9000,3.6800,3.6200,"KB"
42,"333571240118",3,16,54.5000,3.4100,3.2700,"KB"
42,"333571240121",3,16,55.4000,3.4600,3.2500,"KB"
42,"333571240134",3,16,55.1000,3.4400,3.3200,"KB"
42,"333571240147",3,16,51.5000,3.2200,3.1200,"KB"
42,"333571240150",3,16,58.3000,3.6400,3.6600,"KB"
42,"333571240163",3,16,56.6000,3.5400,3.2900,"KB"
42,"333571240189",3,16,60.7000,3.7900,3.6100,"KB"
42,"333571240192",3,16,53.6000,3.3500,3.2400,"KB"
42,"333571240215",3,16,61.9000,3.8700,3.7500,"KB"
42,"333571240228",3,16,55.4000,3.4600,3.6600,"KB"
42,"333571240231",3,16,57.8000,3.6100,3.6000,"KB"
42,"333571240244",3,16,54.5000,3.4100,3.3100,"KB"
42,"333571240257",3,16,61.9000,3.8700,3.5100,"KB"
42,"333571240260",3,16,56.9000,3.5600,3.5600,"KB"
42,"333571240273",3,16,54.5000,3.4100,3.1500,"KB"
42,"333571240286",3,20,62.7000,3.1400,3.1500,"KB"
42,"333571240406",3,20,66.8000,3.3400,3.2100,"KB"
42,"333571240419",3,20,68.1000,3.4100,3.5000,"KB"
42,"333571240422",3,20,70.4000,3.5200,3.5300,"KB"
42,"333571240464",3,19,68.1000,3.5800,3.4100,"KB"
42,"333571240477",3,16,60.5000,3.7800,3.8300,"KB"
42,"333571240574",3,20,71.4000,3.5700,3.7100,"KB"
42,"333571240903",3,19,66.9000,3.5200,3.4600,"KB"
42,"333571241175",3,19,67.6000,3.5600,3.5700,"KB"
42,"333571241191",3,16,59.2000,3.7000,3.8000,"KB"
42,"333571241230",3,16,61.9000,3.8700,3.8700,"KB"
42,"333571241298",3,16,55.0000,3.4400,3.3900,"KB"
42,"333571241308",3,16,52.0000,3.2500,3.1100,"KB"
42,"333571241311",3,20,67.8000,3.3900,3.3700,"KB"
42,"333571241366",3,19,66.0000,3.4700,3.3200,"KB"
42,"333571241379",3,16,55.0000,3.4400,3.1900,"KB"
42,"333571241382",3,16,59.6000,3.7300,3.6100,"KB"
42,"333571241395",3,16,61.6000,3.8500,3.7600,"KB"
42,"333571241405",3,16,58.6000,3.6600,3.4800,"KB"
42,"333571241418",3,16,60.1000,3.7600,3.5400,"KB"
42,"333571241421",3,16,61.0000,3.8100,3.5900,"KB"
42,"333571241476",3,16,52.9000,3.3100,3.0500,"KB"
42,"333571241489",3,16,55.0000,3.4400,3.3200,"KB"
42,"333571241492",3,16,56.5000,3.5300,3.4400,"KB"
42,"333571241502",3,16,53.8000,3.3600,3.2600,"KB"
42,"333571241515",3,19,67.9000,3.5700,3.4700,"KB"
42,"333571241528",3,19,67.2000,3.5400,3.5800,"KB"
42,"333571241531",3,19,69.6000,3.6600,3.5800,"KB"
42,"333571241557",3,16,53.2000,3.3300,3.1300,"KB"
42,"333571241560",3,20,70.8000,3.5400,3.4300,"KB"
42,"333571241612",3,20,71.9000,3.6000,3.6600,"KB"
42,"333571241638",3,19,68.1000,3.5800,3.6100,"KB"
42,"333571241641",3,16,58.4000,3.6500,3.6400,"KB"
42,"333571241654",3,16,56.6000,3.5400,3.5400,"KB"
42,"333571241667",3,16,63.4000,3.9600,3.9000,"KB"
42,"333571241670",3,16,62.5000,3.9100,3.8300,"KB"
42,"333571241706",3,16,55.9000,3.4900,3.2200,"KB"
42,"333571241751",3,19,68.1000,3.5800,3.4700,"KB"
42,"333571241861",3,16,59.2000,3.7000,3.7400,"KB"
42,"333571242378",1,20,75.3000,3.7700,3.7700,"KB"
42,"333571242802",2,16,52.3000,3.2700,3.2400,"KB"
42,"333571242815",2,16,53.2000,3.3300,3.3600,"KB"
42,"333571242828",2,16,57.3000,3.5800,3.5200,"KB"
42,"333571242844",2,16,59.3000,3.7100,3.6600,"KB"
42,"333571242886",2,16,53.9000,3.3700,3.3400,"KB"
42,"333571242899",2,16,58.1000,3.6300,3.6800,"KB"
42,"333571242912",2,16,53.3000,3.3300,3.4500,"KB"
42,"333571242925",2,16,56.3000,3.5200,3.5900,"KB"
42,"333571242938",2,16,57.0000,3.5600,3.5000,"KB"
42,"333571242941",2,16,54.9000,3.4300,3.3700,"KB"
42,"333571242954",2,16,57.3000,3.5800,3.6300,"KB"
42,"333571242967",2,16,56.1000,3.5100,3.5400,"KB"
42,"333571242983",2,16,54.5000,3.4100,3.4400,"KB"
42,"333571242996",2,16,56.0000,3.5000,3.5400,"KB"
42,"333571243005",2,16,56.4000,3.5300,3.4100,"KB"
42,"333571243018",2,16,56.7000,3.5400,3.3900,"KB"
42,"333571243092",2,17,56.4000,3.3200,3.2600,"KB"
42,"333571243115",2,17,65.4000,3.8500,3.7300,"KB"
42,"333571243128",2,17,63.1000,3.7100,3.7000,"KB"
42,"333571243131",2,17,65.4000,3.8500,3.8900,"KB"
42,"333571243144",2,17,57.7000,3.3900,3.3800,"KB"
42,"333571243157",2,17,54.6000,3.2100,3.3000,"KB"
42,"333571243160",2,17,47.9000,2.8200,2.9000,"KB"
42,"333571243173",2,17,55.0000,3.2400,3.2300,"KB"
42,"333571243186",2,17,60.2000,3.5400,3.5500,"KB"
42,"333571243199",2,17,46.1000,2.7100,2.8900,"KB"
42,"333571243225",2,17,64.2000,3.7800,3.6900,"KB"
42,"333571243254",2,17,62.6000,3.6800,3.7100,"KB"
42,"333571243267",2,15,54.8000,3.6500,3.5600,"KB"
42,"333571243270",2,15,51.8000,3.4500,3.2500,"KB"
42,"333571243283",2,15,54.2000,3.6100,3.5300,"KB"
42,"333571243296",2,15,52.7000,3.5100,3.3300,"KB"
42,"333571243319",2,19,65.2000,3.4300,3.3900,"KB"
42,"333571243322",2,19,59.0000,3.1100,3.1300,"KB"
42,"333571243348",2,19,73.9000,3.8900,3.8500,"KB"
42,"333571243429",2,16,55.9000,3.4900,3.5400,"KB"
42,"333571243432",2,16,54.5000,3.4100,3.2600,"KB"
42,"333571243445",2,17,60.0000,3.5300,3.6000,"KB"
42,"333571243513",2,15,55.3000,3.6900,3.5200,"KB"
42,"333571243542",2,16,53.1000,3.3200,3.3500,"KB"
42,"333571243597",2,17,61.6000,3.6200,3.6100,"KB"
42,"333571243607",2,15,54.2000,3.6100,3.4800,"KB"
42,"333571243610",2,19,63.7000,3.3500,3.3600,"KB"
42,"333571243665",2,16,53.9000,3.3700,3.4600,"KB"
42,"333571243681",2,17,57.4000,3.3800,3.4400,"KB"
42,"333571243694",2,17,63.3000,3.7200,3.6300,"KB"
42,"333571243704",2,15,55.3000,3.6900,3.5600,"KB"
42,"333571243720",2,15,55.6000,3.7100,3.5700,"KB"
42,"333571243762",2,15,58.0000,3.8700,3.6700,"KB"
42,"333571243775",2,19,74.2000,3.9100,3.8700,"KB"
42,"333571243801",2,16,53.9000,3.3700,3.5100,"KB"
42,"333571243814",2,17,62.0000,3.6500,3.7000,"KB"
42,"333571243827",2,17,59.8000,3.5200,3.4600,"KB"
42,"333571243830",2,15,50.2000,3.3500,3.2900,"KB"
42,"333571243843",2,15,57.1000,3.8100,3.5700,"KB"
42,"333571243856",2,15,58.0000,3.8700,3.6700,"KB"
42,"333571243869",2,19,65.5000,3.4500,3.4900,"KB"
42,"333571243982",2,17,62.5000,3.6800,3.5600,"KB"
42,"333571243995",2,17,59.6000,3.5100,3.4700,"KB"
42,"333571244017",2,15,56.2000,3.7500,3.5900,"KB"
42,"333571244020",2,15,57.6000,3.8400,3.6500,"KB"
42,"333571244033",2,15,56.6000,3.7700,3.6200,"KB"
42,"333571244130",2,15,53.3000,3.5500,3.4700,"KB"
42,"333571244143",2,15,57.4000,3.8300,3.7100,"KB"
42,"333571244185",2,17,58.7000,3.4500,3.4600,"KB"
42,"333571244198",2,15,55.1000,3.6700,3.5100,"KB"
42,"333571244208",2,16,54.7000,3.4200,3.4500,"KB"
42,"333571244211",2,15,58.0000,3.8700,3.6700,"KB"
42,"333571244224",2,15,56.8000,3.7900,3.5700,"KB"
42,"333571244237",2,15,56.0000,3.7300,3.5200,"KB"
42,"333571244266",2,19,44.1000,2.3200,2.3200,"KB"
42,"333571244282",2,19,65.2000,3.4300,3.5300,"KB"
42,"333571244318",1,20,69.8000,3.4900,3.4900,"KB"
42,"333571244321",1,20,68.8000,3.4400,3.4400,"KB"
42,"333571244334",1,20,71.2000,3.5600,3.5600,"KB"
42,"333571244347",1,20,68.9000,3.4500,3.4500,"KB"
42,"333571244350",1,20,71.4000,3.5700,3.5700,"KB"
42,"333571244363",1,20,75.2000,3.7600,3.7600,"KB"
42,"333571244376",1,20,69.6000,3.4800,3.4800,"KB"
42,"333571244389",1,20,68.6000,3.4300,3.4300,"KB"
42,"333571244402",1,20,67.6000,3.3800,3.3800,"KB"
42,"333571244428",1,20,58.9000,2.9500,2.9500,"KB"
42,"333571244457",1,20,61.3000,3.0700,3.0700,"KB"
42,"333571244460",1,20,63.4000,3.1700,3.1700,"KB"
42,"333571244473",1,20,73.4000,3.6700,3.6700,"KB"
42,"333571244525",1,12,40.7000,3.3900,3.3900,"KB"
42,"333571244541",1,12,43.2000,3.6000,3.6000,"KB"
42,"333571244554",1,12,43.5000,3.6300,3.6300,"KB"
42,"333571244567",1,12,47.1000,3.9300,3.9300,"KB"
42,"333571244570",1,12,40.4000,3.3700,3.3700,"KB"
42,"333571244583",1,12,42.6000,3.5500,3.5500,"KB"
42,"333571244596",1,12,41.8000,3.4800,3.4800,"KB"
42,"333571244606",1,12,40.0000,3.3300,3.3300,"KB"
42,"333571244619",1,12,39.5000,3.2900,3.2900,"KB"
42,"333571244622",1,12,38.5000,3.2100,3.2100,"KB"
42,"333571244635",1,12,44.1000,3.6800,3.6800,"KB"
42,"333571244648",1,12,46.5000,3.8800,3.8800,"KB"
42,"333571244651",1,12,44.4000,3.7000,3.7000,"KB"
42,"333571244664",1,12,44.1000,3.6800,3.6800,"KB"
42,"333571244729",1,13,52.0000,4.0000,4.0000,"KB"
42,"333571244732",1,13,36.8000,2.8300,2.8300,"KB"
42,"333571244758",1,13,47.2000,3.6300,3.6300,"KB"
42,"333571244761",1,13,46.0000,3.5400,3.5400,"KB"
42,"333571244787",1,13,37.4000,2.8800,2.8800,"KB"
42,"333571244790",1,13,42.0000,3.2300,3.2300,"KB"
42,"333571244800",1,13,45.4000,3.4900,3.4900,"KB"
42,"333571244813",1,13,43.8000,3.3700,3.3700,"KB"
42,"333571244826",1,13,42.6000,3.2800,3.2800,"KB"
42,"333571244839",1,13,43.2000,3.3200,3.3200,"KB"
42,"333571244842",1,13,43.8000,3.3700,3.3700,"KB"
42,"333571244855",1,13,39.4000,3.0300,3.0300,"KB"
42,"333571244868",1,16,58.6000,3.6600,3.6600,"KB"
42,"333571244871",1,16,50.7000,3.1700,3.1700,"KB"
42,"333571244897",1,16,61.4000,3.8400,3.8400,"KB"
